,id,full_name,is_active
2628,77529,Mel McGaha,0
2629,203956,Mitch McGary,0
2630,201580,JaVale McGee,0
2631,77530,Mike McGee,0
2632,77531,Bill McGill,0
2633,77532,George McGinnis,0
2634,77533,Jon McGlocklin,0
2635,1503,Tracy McGrady,0
2636,77534,Gil McGregor,0
2637,203585,Rodney McGruder,0
2638,77536,Al McGuire,0
2639,77535,Allie McGuire,0
2640,77537,Dick McGuire,0
2641,201187,Dominic McGuire,0
2642,1450,Kevin McHale,0
2643,29,Jim McIlvaine,0
2644,976,Jeff McInnis,0
2645,77540,Kenny McIntosh,0
2646,77541,Kevin McKenna,0
2647,77542,Forrest McKenzie,0
2648,77543,Stan McKenzie,0
2649,365,Derrick McKey,0
2650,243,Aaron McKie,0
2651,77547,Billy McKinney,0
2652,77545,Carlton McKinney,0
2653,77546,Horace McKinney,0
2654,203590,Trey McKinney-Jones,0
2655,1628035,Alfonzo McKinnie,0
2656,1629162,Jordan McLaughlin,0
2657,203463,Ben McLemore,0
2658,77548,Mccoy McLemore,0
2659,77549,George McLeod,0
2660,2693,Keith McLeod,0
2661,1728,Roshown McLeod,0
2662,77551,Jack McMahon,0
2663,203,Nate McMillan,0
2664,77553,Tom McMillen,0
2665,77554,Jim McMillian,0
2666,77555,Shellie McMillon,0
2667,77556,Mal McMullan,0
2668,77557,Chet McNabb,0
2669,77558,Mark McNamara,0
2670,77559,Joe McNamee,0
2671,202077,Jerel McNeal,0
2672,77560,Chris McNealy,0
2673,77562,Bob McNeill,0
2674,77561,Larry McNeill,0
2675,77563,Carl McNulty,0
2676,2101,Paul McPherson,0
2677,77565,Cozell McQueen,0
2678,203895,Jordan McRae,0
2679,77566,Thales McReynolds,0
2680,201177,Josh McRoberts,0
2681,77567,Eric McWilliams,0
2682,77568,George Mearns,0
2683,2098,Slava Medvedenko,0
2684,1577,Darnell Mee,0
2685,201975,Jodie Meeks,0
2686,77570,Cliff Meely,0
2687,77571,Scott Meents,0
2688,77572,Dick Mehen,0
2689,77573,Don Meineke,0
2690,77574,Carl Meinhold,0
2691,1626257,Salah Mejri,0
2692,203539,Gal Mekel,0
2693,77576,Bill Melchionni,0
2694,77575,Gary Melchionni,0
2695,1629740,Nicolo Melli,0
2696,203097,Fab Melo,0
2697,1629001,De'Anthony Melton,0
2698,77577,Ed Melvin,0
2699,77578,Dean Meminger,0
2700,77579,Chuck Mencel,0
2701,77580,John Mengelt,0
2702,77581,Ken Menke,0
2703,200822,Pops Mensah-Bonsu,0
2704,1500,Ron Mercer,0
2705,77582,Joe Meriweather,0
2706,77583,Porter Meriwether,0
2707,77584,Tom Meschery,0
2708,1629002,Chimezie Metu,0
2709,684,Loren Meyer,0
2710,77586,Dave Meyers,0
2711,77587,Stan Miasek,0
2712,77588,Larry Micheaux,0
2713,1626175,Jordan Mickey,0
2714,203114,Khris Middleton,0
2715,77589,Zigmund Mihalik,0
2716,2036,Chris Mihm,0
2717,77590,Ed Mikan,0
2718,600012,George Mikan,0
2719,77591,Larry Mikan,0
2720,77593,Vern Mikkelsen,0
2721,77594,Al Miksis,0
2722,101223,Aaron Miles,0
2723,101139,CJ Miles,0
2724,2032,Darius Miles,0
2725,77596,Eddie Miles,0
2726,1527,Marko Milic,0
2727,2545,Darko Milicic,0
2728,77598,Nat Militzok,0
2729,1889,Andre Miller,0
2730,292,Anthony Miller,0
2731,77605,Bill Miller,0
2732,77603,Bob Miller,0
2733,1802,Brad Miller,0
2734,203121,Darius Miller,0
2735,77602,Dick Miller,0
2736,77599,Eddie Miller,0
2737,77600,Harry Miller,0
2738,77601,Jay Miller,0
2739,1626259,Malcolm Miller,0
2740,2034,Mike Miller,0
2741,932,Oliver Miller,0
2742,203113,Quincy Miller,0
2743,397,Reggie Miller,0
2744,77604,Walt Miller,0
2745,168,Chris Mills,0
2746,77606,John Mills,0
2747,201988,Patty Mills,0
2748,371,Terry Mills,0
2749,202407,Elijah Millsap,0
2750,200794,Paul Millsap,0
2751,1629003,Shake Milton,0
2752,114,Harold Miner,0
2753,77609,Dirk Minniefield,0
2754,77610,Dave Minor,0
2755,65,Greg Minor,0
2756,77612,Mark Minor,0
2757,202703,Nikola Mirotic,0
2758,77613,Wat Misaka,0
2759,1954,Jason Miskiri,0
2760,1628378,Donovan Mitchell,0
2761,77615,Mike Mitchell,0
2762,77616,Murray Mitchell,0
2763,417,Sam Mitchell,0
2764,77614,Todd Mitchell,0
2765,203183,Tony Mitchell,0
2766,203502,Tony Mitchell,0
2767,1628513,Naz Mitrou-Long,0
2768,77618,Steve Mix,0
2769,77619,Bill Mlkvy,0
2770,1749,Cuttino Mobley,0
2771,211,Eric Mobley,0
2772,77621,Larry Moffett,0
2773,77622,Leo Mogus,0
2774,1737,Nazr Mohammed,0
2775,2040,Jerome Moiso,0
2776,77623,Paul Mokeski,0
2777,1629690,Adam Mokoka,0
2778,77624,Jack Molinas,0
2779,77625,Wayne Molis,0
2780,77626,Sidney Moncrief,0
2781,77627,Eric Money,0
2782,2752,Sergei Monia,0
2783,1628370,Malik Monk,0
2784,600006,Earl Monroe,0
2785,202328,Greg Monroe,0
2786,77628,Rodney Monroe,0
2787,1626242,Luis Montero,0
2788,77630,Howie Montgomery,0
2789,376,Eric Montross,0
2790,200081,Jamario Moon,0
2791,77631,Jim Mooney,0
2792,1629760,Matt Mooney,0
2793,77632,Andre Moore,0
2794,1628500,Ben Moore,0
2795,202734,E'Twaun Moore,0
2796,77634,Jackie Moore,0
2797,77633,Johnny Moore,0
2798,77635,Lowes Moore,0
2799,1630,Mikki Moore,0
2800,77636,Otto Moore,0
2801,77637,Ron Moore,0
2802,929,Tracy Moore,0
2803,1629630,Ja Morant,0
2804,203961,Eric Moreland,0
2805,77639,Jackie Moreland,0
2806,77640,Guy Morgan,0
2807,1629752,Juwan Morgan,0
2808,77641,Rex Morgan,0
2809,77642,Elmo Morgenthaler,0
2810,77644,Darren Morningstar,0
2811,356,Chris Morris,0
2812,202721,Darius Morris,0
2813,77647,Isaiah Morris,0
2814,1628537,Jaylen Morris,0
2815,202693,Markieff Morris,0
2816,77646,Max Morris,0
2817,1628420,Monte Morris,0
2818,201043,Randolph Morris,0
2819,2242,Terence Morris,0
2820,202694,Marcus Morris Sr.,0
2821,200747,Adam Morrison,0
2822,77648,Dwight Morrison,0
2823,77649,Mike Morrison,0
2824,201627,Anthony Morrow,0
2825,132,Dwayne Morton,0
2826,1972,John Morton,0
2827,77652,Richard Morton,0
2828,77653,Glenn Mosley,0
2829,77654,Perry Moss,0
2830,734,Lawrence Moten,0
2831,202700,Donatas Motiejunas,0
2832,1628405,Johnathan Motley,0
2833,2069,Hanno Mottola,0
2834,203102,Arnett Moultrie,0
2835,297,Alonzo Mourning,0
2836,202389,Timofey Mozgov,0
2837,77657,Chuck Mrazovich,0
2838,1626144,Emmanuel Mudiay,0
2839,77658,Erwin Mueller,0
2840,203498,Shabazz Muhammad,0
2841,77659,Joe Mullaney,0
2842,77660,Bob Mullens,0
2843,201957,Byron Mullens,0
2844,904,Chris Mullin,0
2845,77662,Jeff Mullins,0
2846,942,Todd Mundt,0
2847,204098,Xavier Munford,0
2848,77664,Chris Munk,0
2849,77665,George Munroe,0
2850,785,Eric Murdock,0
2851,49,Gheorghe Muresan,0
2852,77668,Allen Murphy,0
2853,77669,Calvin Murphy,0
2854,77672,Dick Murphy,0
2855,203513,Erik Murphy,0
2856,77670,Jay Murphy,0
2857,77671,John Murphy,0
2858,203122,Kevin Murphy,0
2859,77673,Ronnie Murphy,0
2860,77674,Tod Murphy,0
2861,2211,Troy Murphy,0
2862,1627749,Dejounte Murray,0
2863,2436,Flip Murray,0
2864,1627750,Jamal Murray,0
2865,77675,Ken Murray,0
2866,441,Lamond Murray,0
2867,145,Tracy Murray,0
2868,77676,Dorie Murrey,0
2869,203315,Toure' Murry,0
2870,1629058,Dzanan Musa,0
2871,203488,Mike Muscala,0
2872,77677,Angelo Musi,0
2873,1054,Jerrod Mustaf,0
2874,87,Dikembe Mutombo,0
2875,982,Martin Muursepp,0
2876,939,Pete Myers,0
2877,1629004,Svi Mykhailiuk,0
2878,1626122,Makhtar N'diaye,0
2879,2055,Mamadou N'diaye,0
2880,77681,Bob Naber,0
2881,77682,Boris Nachamkin,0
2882,2411,Bostjan Nachbar,0
2883,1627846,Abdel Nader,0
2884,77683,Jerry Nagel,0
2885,77684,Fred Nagy,0
2886,1924,Lee Nailon,0
2887,2059,Eduardo Najera,0
2888,77685,Larry Nance,0
2889,1626204,Larry Nance Jr.,0
2890,203894,Shabazz Napier,0
2891,77686,Paul Napolitano,0
2892,77688,Bob Nash,0
2893,77687,Charles Nash,0
2894,959,Steve Nash,0
2895,77689,Swen Nater,0
2896,77690,Howard Nathan,0
2897,77691,Calvin Natt,0
2898,77692,Kenny Natt,0
2899,77693,Willie Naulls,0
2900,2434,Juan Carlos Navarro,0
2901,202380,Hamady Ndiaye,0
2902,101238,Boniface Ndong,0
2903,1626254,Maurice Ndour,0
2904,77694,Craig Neal,0
2905,202390,Gary Neal,0
2906,77695,Jim Neal,0
2907,77696,Lloyd Neal,0
2908,77697,Ed Nealy,0
2909,203517,Nemanja Nedovic,0
2910,77698,Al Negratti,0
2911,77699,Barry Nelson,0
2912,201634,DeMarcus Nelson,0
2913,77700,Don Nelson,0
2914,2749,Jameer Nelson,0
2915,77701,Louie Nelson,0
2916,1129,Ruben Nembhard,0
2917,2403,Nene,0
2918,1838,Tyrone Nesby,0
2919,77704,Martin Nessley,0
2920,1725,Rasho Nesterovic,0
2921,203526,Raul Neto,0
2922,77705,Johnny Neumann,0
2923,77706,Paul Neumann,0
2924,77707,Chuck Nevitt,0
2925,1116,Melvin Newbern,0
2926,1096,Ivano Newbill,0
2927,1956,Ira Newble,0
2928,77710,Mike Newlin,0
2929,271,Johnny Newman,0
2930,77712,Dave Newmark,0
2931,1627777,Georges Niang,0
2932,201193,Demetris Nichols,0
2933,77713,Jack Nichols,0
2934,203094,Andrew Nicholson,0
2935,1093,Gaylon Nickerson,0
2936,77715,Carl Nicks,0
2937,77716,Rich Niemann,0
2938,77717,John Niemiera,0
2939,77718,Mike Niles,0
2940,77719,Kurt Nimphius,0
2941,77720,Dyron Nix,0
2942,77721,Norm Nixon,0
2943,201149,Joakim Noah,0
2944,77722,Chuck Noble,0
2945,2804,Andres Nocioni,0
2946,200786,David Noel,0
2947,203457,Nerlens Noel,0
2948,77723,Paul Noel,0
2949,203512,Lucas Nogueira,0
2950,77724,Jim Nolan,0
2951,77725,Paul Nolen,0
2952,999,Jeff Nordgaard,0
2953,77727,Robert Nordmann,0
2954,77728,Johnny Norlander,0
2955,77729,Connie Norman,0
2956,80,Ken Norman,0
2957,77731,Audie Norris,0
2958,983,Moochie Norris,0
2959,77732,Sylvester Norris,0
2960,1629668,Zach Norvell Jr.,0
2961,77733,Willie Norwood,0
2962,77734,George Nostrand,0
2963,77735,Stan Noszka,0
2964,77736,Mike Novak,0
2965,200779,Steve Novak,0
2966,1629669,Jaylen Nowell,0
2967,77737,Mel Nowell,0
2968,1717,Dirk Nowitzki,0
2969,1628373,Frank Ntilikina,0
2970,1629134,Kendrick Nunn,0
2971,203263,James Nunnally,0
2972,203994,Jusuf Nurkic,0
2973,77738,Dennis Nutt,0
2974,1628021,David Nwaba,0
2975,1022,Julius Nwosu,0
2976,1525,Charles O'Bannon,0
2977,709,Ed O'Bannon,0
2978,77742,John O'Boyle,0
2979,77744,Bob O'Brien,0
2980,77743,Buckshot O'Brien,0
2981,1626266,JJ O'Brien,0
2982,200753,Patrick O'Bryant,0
2983,203948,Johnny O'Bryant III,0
2984,77745,Dermie O'Connell,0
2985,77746,Andy O'Donnell,0
2986,77750,Francis O'Grady,0
2987,77752,Dick O'Keefe,0
2988,77753,Tommy O'Keefe,0
2989,77754,Mike O'Koren,0
2990,77766,Grady O'Malley,0
2991,979,Jermaine O'Neal,0
2992,406,Shaquille O'Neal,0
2993,1626220,Royce O'Neale,0
2994,77767,Mike O'Neill,0
2995,203124,Kyle O'Quinn,0
2996,77773,Kevin O'Shea,0
2997,77774,Garland O'Shields,0
2998,77776,Dan O'Sullivan,0
2999,891,Charles Oakley,0
3000,101177,Fabricio Oberto,0
3001,1627849,Daniel Ochefu,0
3002,201141,Greg Oden,0
3003,1885,Lamar Odom,0
3004,77747,Carlos Ogden,0
3005,77748,Ralph Ogden,0
3006,1628,Alan Ogg,0
3007,77751,Don Ohl,0
3008,203317,Tim Ohlbrecht,0
3009,1628400,Semi Ojeleye,0
3010,2731,Emeka Okafor,0
3011,1626143,Jahlil Okafor,0
3012,1629059,Elie Okobo,0
3013,1629006,Josh Okogie,0
3014,1629644,KZ Okpala,0
3015,2246,Mehmet Okur,0
3016,203506,Victor Oladipo,0
3017,165,Hakeem Olajuwon,0
3018,77756,Mark Olberding,0
3019,77757,Jawann Oldham,0
3020,77758,Johnny Oldham,0
3021,77759,Frank Oleynick,0
3022,77760,John Olive,0
3023,1680,Brian Oliver,0
3024,2352,Dean Oliver,0
3025,1429,Jimmy Oliver,0
3026,1563,Kevin Ollie,0
3027,77764,Gene Ollrich,0
3028,1709,Michael Olowokandi,0
3029,77765,Enoch Olsen,0
3030,203482,Kelly Olynyk,0
3031,1629671,Miye Oni,0
3032,202620,Arinze Onuaku,0
3033,1627778,Chinanu Onuaku,0
3034,77768,Barry Orms,0
3035,77769,Johnny Orr,0
3036,77770,Louis Orr,0
3037,77771,Jose Ortiz,0
3038,202350,Daniel Orton,0
3039,77772,Chuck Osborne,0
3040,1626224,Cedi Osman,0
3041,77775,Wally Osterkorn,0
3042,731,Greg Ostertag,0
3043,77777,Matt Othick,0
3044,77778,Don Otten,0
3045,77779,Mac Otten,0
3046,1626162,Kelly Oubre Jr.,0
3047,448,Bo Outlaw,0
3048,2566,Travis Outlaw,0
3049,77780,Claude Overton,0
3050,77,Doug Overton,0
3051,101261,Andre Owens,0
3052,182,Billy Owens,0
3053,2442,Chris Owens,0
3054,77782,Eddie Owens,0
3055,77783,James Owens,0
3056,77784,Jim Owens,0
3057,77785,Keith Owens,0
3058,202082,Larry Owens,0
3059,1629745,Tariq Owens,0
3060,77786,Tom Owens,0
3061,1077,Ray Owes,0
3062,2071,Olumide Oyedeji,0
3063,77788,Joe Pace,0
3064,2585,Zaza Pachulia,0
3065,123,Robert Pack,0
3066,77789,Gerald Paddio,0
3067,1909,Scott Padgett,0
3068,1627779,Marcus Paige,0
3069,77790,Fred Paine,0
3070,1960,Milt Palacio,0
3071,77791,Togo Palazzi,0
3072,77792,Jim Palmer,0
3073,77793,John Palmer,0
3074,77794,Walter Palmer,0
3075,1950,Andy Panko,0
3076,1627834,Georgios Papagiannis,0
3077,203123,Kostas Papanikolaou,0
3078,2457,Jannero Pargo,0
3079,202951,Jeremy Pargo,0
3080,77797,Estes Parham,0
3081,305,Robert Parish,0
3082,77799,Medford Park,0
3083,1515,Anthony Parker,0
3084,203953,Jabari Parker,0
3085,2470,Smush Parker,0
3086,77800,Sonny Parker,0
3087,2225,Tony Parker,0
3088,77801,Jack Parkinson,0
3089,685,Cherokee Parks,0
3090,77802,Jack Parr,0
3091,77803,Doyle Parrack,0
3092,77804,Charlie Parsley,0
3093,202718,Chandler Parsons,0
3094,1629672,Eric Paschall,0
3095,1628394,Anzejs Pasecniks,0
3096,1097,Zarko Paspalj,0
3097,77806,Marty Passaglia,0
3098,77807,George A. Pastushok,0
3099,77808,Myles Patrick,0
3100,77809,Stan Patrick,0
3101,1754,Andrae Patterson,0
3102,77811,George Patterson,0
3103,203934,Lamar Patterson,0
3104,202335,Patrick Patterson,0
3105,1739,Ruben Patterson,0
3106,77812,Steve Patterson,0
3107,77813,Tommy Patterson,0
3108,77814,Worthy Patterson,0
3109,1628383,Justin Patton,0
3110,203464,Brandon Paul,0
3111,101108,Chris Paul,0
3112,77815,Charlie Paulk,0
3113,77816,Jerry Paulson,0
3114,77817,Billy Paultz,0
3115,2562,Sasha Pavlovic,0
3116,77818,Jim Paxson,0
3117,77819,Jim Paxson,0
3118,77820,John Paxson,0
3119,77821,Johnny Payak,0
3120,203940,Adreian Payne,0
3121,1626166,Cameron Payne,0
3122,77822,Kenny Payne,0
3123,77823,Tom Payne,0
3124,203901,Elfrid Payton,0
3125,56,Gary Payton,0
3126,77824,Mel Payton,0
3127,1627780,Gary Payton II,0
3128,77825,George Pearcy,0
3129,77826,Henry Pearcy,0
3130,200762,Oleksiy Pecherov,0
3131,77827,Wiley Peck,0
3132,324,Anthony Peeler,0
3133,201593,Nikola Pekovic,0
3134,77828,Jake Pelkington,0
3135,203658,Norvel Pelle,0
3136,77829,Sam Pellom,0
3137,2130,Mike Penberthy,0
3138,2667,Desmond Penigar,0
3139,2632,Kirk Penney,0
3140,46,Mike Peplowski,0
3141,781,Will Perdue,0
3142,2570,Kendrick Perkins,0
3143,64,Sam Perkins,0
3144,77834,Warren Perkins,0
3145,200785,Kosta Perovic,0
3146,1628506,London Perrantes,0
3147,77835,Curtis Perry,0
3148,386,Elliot Perry,0
3149,897,Tim Perry,0
3150,456,Chuck Person,0
3151,445,Wesley Person,0
3152,1628409,Alec Peters,0
3153,77839,Jim Petersen,0
3154,77840,Loy Petersen,0
3155,77843,Bob Peterson,0
3156,77841,Ed Peterson,0
3157,77842,Mel Peterson,0
3158,2050,Morris Peterson,0
3159,77844,Geoff Petrie,0
3160,101130,Johan Petro,0
3161,77845,Drazen Petrovic,0
3162,77846,Richard Petruska,0
3163,77847,Bob Pettit,0
3164,77848,Roger Phegley,0
3165,77850,Jack Phelan,0
3166,77849,Jim Phelan,0
3167,74,Derrick Phelps,0
3168,77852,Mike Phelps,0
3169,77853,Andy Phillip,0
3170,1629341,Tarik Phillip,0
3171,77854,Eddie Phillips,0
3172,77855,Gary Phillips,0
3173,184,Bobby Phills,0
3174,15,Eric Piatkowski,0
3175,1718,Paul Pierce,0
3176,894,Ricky Pierce,0
3177,77858,Stan Pietkiewicz,0
3178,2554,Mickael Pietrus,0
3179,77859,John Pilch,0
3180,291,Ed Pinckney,0
3181,200838,Kevinn Pinkney,0
3182,77861,John Pinone,0
3183,1629033,Theo Pinson,0
3184,77862,Dave Piontek,0
3185,77863,Tom Piotrowski,0
3186,937,Scottie Pippen,0
3187,77864,Charlie Pittman,0
3188,202354,Dexter Pittman,0
3189,2565,Zoran Planinic,0
3190,202353,Tibor Pleiss,0
3191,1627850,Marshall Plumlee,0
3192,203486,Mason Plumlee,0
3193,203101,Miles Plumlee,0
3194,77865,Gary Plummer,0
3195,2750,Pavel Podkolzin,0
3196,1627751,Jakob Poeltl,0
3197,1629738,Vincent Poirier,0
3198,77866,Dwayne Polee,0
3199,77867,Jim Pollard,0
3200,1513,Scot Pollard,0
3201,77868,Ralph Polson,0
3202,178,Olden Polynice,0
3203,77869,Cliff Pondexter,0
3204,202347,Quincy Pondexter,0
3205,1629044,Shamorie Ponds,0
3206,1629673,Jordan Poole,0
3207,77870,David Pope,0
3208,998,Mark Pope,0
3209,77872,Dave Popson,0
3210,77873,Ben Poquette,0
3211,2084,Chris Porter,0
3212,77875,Howard Porter,0
3213,77876,Kevin Porter,0
3214,345,Terry Porter,0
3215,1629645,Kevin Porter Jr.,0
3216,1629008,Michael Porter Jr.,0
3217,203490,Otto Porter Jr.,0
3218,1626171,Bobby Portis,0
3219,77878,Bob Portman,0
3220,204001,Kristaps Porzingis,0
3221,1899,James Posey,0
3222,2068,Lavor Postell,0
3223,958,Vitaly Potapenko,0
3224,200796,Leon Powe,0
3225,203939,Dwight Powell,0
3226,2694,Josh Powell,0
3227,2867,Kasib Powell,0
3228,1626181,Norman Powell,0
3229,101232,Roger Powell,0
3230,1627816,Alex Poythress,0
3231,77879,Paul Pressey,0
3232,203515,Phil Pressey,0
3233,77880,Dominic Pressley,0
3234,77881,Harold Pressley,0
3235,201985,AJ Price,0
3236,85,Brent Price,0
3237,77883,Jim Price,0
3238,899,Mark Price,0
3239,77884,Mike Price,0
3240,101179,Ronnie Price,0
3241,77882,Tony Price,0
3242,77886,Bob Priddy,0
3243,203143,Pablo Prigioni,0
3244,1627752,Taurean Prince,0
3245,2419,Tayshaun Prince,0
3246,77887,John Pritchard,0
3247,340,Kevin Pritchard,0
3248,1919,Laron Profit,0
3249,201172,Gabe Pruitt,0
3250,2038,Joel Przybilla,0
3251,77888,Les Pugh,0
3252,77889,Roy Pugh,0
3253,77890,Anthony Pullard,0
3254,1626643,Jacob Pullen,0
3255,1628681,Rodney Purvis,0
3256,77891,Don Putman,0
3257,1627817,Tim Quarterman,0
3258,77892,Bob Quick,0
3259,200809,Chris Quinn,0
3260,77893,Brian Quinnett,0
3261,1628397,Ivan Rabb,0
3262,77894,Luke Rackley,0
3263,77895,Howie Rader,0
3264,77896,Mark Radford,0
3265,77897,Wayne Radford,0
3266,129,Dino Radja,0
3267,2209,Vladimir Radmanovic,0
3268,1893,Aleksandar Radojevic,0
3269,77899,Frank Radovich,0
3270,77900,Moe Radovich,0
3271,203545,Miroslav Raduljica,0
3272,77901,Ray Radziszewski,0
3273,77902,Ray Ragelis,0
3274,77903,Sherwin Raiken,0
3275,77904,Ed Rains,0
3276,2080,Igor Rakocevic,0
3277,77905,Kurt Rambis,0
3278,2762,Peter John Ramos,0
3279,77906,Cal Ramsey,0
3280,77907,Frank Ramsey,0
3281,77908,Ray Ramsey,0
3282,1821,Mark Randall,0
3283,1626184,Chasson Randle,0
3284,203944,Julius Randle,0
3285,201576,Anthony Randolph,0
3286,101183,Shavlik Randolph,0
3287,2216,Zach Randolph,0
3288,77910,Wally Rank,0
3289,77911,Kelvin Ransey,0
3290,77912,Sam Ranzino,0
3291,78656,Blair Rasmussen,0
3292,1628504,Xavier Rathan-Mayes,0
3293,77913,George Ratkovicz,0
3294,77914,Ed Ratleff,0
3295,77915,Mike Ratliff,0
3296,689,Theo Ratliff,0
3297,202360,Andy Rautins,0
3298,77916,Leo Rautins,0
3299,200810,Allan Ray,0
3300,77917,Clifford Ray,0
3301,77918,Don Ray,0
3302,77920,Jamesearl Ray,0
3303,77919,Jim Ray,0
3304,77921,Craig Raymond,0
3305,77922,Connie Rea,0
3306,77923,Joe Reaves,0
3307,1629729,Josh Reaves,0
3308,1442,Zeljko Rebraca,0
3309,695,Eldridge Recasner,0
3310,2072,Michael Redd,0
3311,1629629,Cam Reddish,0
3312,77925,Frank Reddout,0
3313,200755,JJ Redick,0
3314,77926,Marlon Redmond,0
3315,1628432,Davon Reed,0
3316,77927,Hub Reed,0
3317,2770,Justin Reed,0
3318,77928,Ron Reed,0
3319,203186,Willie Reed,0
3320,77929,Willis Reed,0
3321,735,Bryant Reeves,0
3322,234,Khalid Reeves,0
3323,77932,Richie Regan,0
3324,77933,Don Rehfeldt,0
3325,77937,Billy Reid,0
3326,690,Don Reid,0
3327,462,J.R. Reid,0
3328,77935,Jim Reid,0
3329,1629675,Naz Reid,0
3330,77936,Robert Reid,0
3331,202385,Ryan Reid,0
3332,2876,Jared Reiner,0
3333,77938,Joseph Reiser,0
3334,77939,Richard Rellford,0
3335,720,Terrence Rencher,0
3336,77941,John Rennicke,0
3337,77942,Rob Rensberger,0
3338,981,Efthimios Rentzias,0
3339,704,Shawn Respert,0
3340,77944,Kevin Restani,0
3341,1629244,Cameron Reynolds,0
3342,77945,George Reynolds,0
3343,77946,Jerry Reynolds,0
3344,77947,Gene Rhodes,0
3345,1518,Rodrick Rhodes,0
3346,779,Glen Rice,0
3347,203318,Glen Rice,0
3348,201181,Chris Richard,0
3349,77950,Clint Richardson,0
3350,2202,Jason Richardson,0
3351,200978,Jeremy Richardson,0
3352,1626196,Josh Richardson,0
3353,1627781,Malachi Richardson,0
3354,77952,Micheal Ray Richardson,0
3355,2369,Norman Richardson,0
3356,71,Pooh Richardson,0
3357,2047,Quentin Richardson,0
3358,782,Mitch Richmond,0
3359,77954,John Richter,0
3360,77955,Dick Ricketts,0
3361,375,Isaiah Rider,0
3362,77957,Jackie Ridgle,0
3363,2557,Luke Ridnour,0
3364,77958,Mel Riebe,0
3365,77959,Jim Riffey,0
3366,2541,Antoine Rigaudeau,0
3367,77960,Tom Riker,0
3368,77963,Bob Riley,0
3369,35,Eric Riley,0
3370,77962,Pat Riley,0
3371,77964,Ron Riley,0
3372,77965,Rich Rinaldi,0
3373,77966,Mike Riordan,0
3374,77967,Arnie Risen,0
3375,77968,Goebel Ritter,0
3376,77969,Ramon Rivas,0
3377,203085,Austin Rivers,0
3378,77970,David Rivers,0
3379,470,Doc Rivers,0
3380,77972,Lee Robbins,0
3381,203460,Andre Roberson,0
3382,101194,Anthony Roberson,0
3383,77973,Rick Roberson,0
3384,2121,Terrance Roberson,0
3385,77975,Anthony Roberts,0
3386,77979,Bill Roberts,0
3387,203148,Brian Roberts,0
3388,122,Fred Roberts,0
3389,77977,Joe Roberts,0
3390,101160,Lawrence Roberts,0
3391,77978,Marv Roberts,0
3392,914,Stanley Roberts,0
3393,926,Alvin Robertson,0
3394,600015,Oscar Robertson,0
3395,1926,Ryan Robertson,0
3396,77983,Tony Robertson,0
3397,77984,Rick Robey,0
3398,2774,Bernard Robinson,0
3399,997,Chris Robinson,0
3400,77986,Cliff T. Robinson,0
3401,361,Clifford Robinson,0
3402,764,David Robinson,0
3403,1628421,Devin Robinson,0
3404,1629130,Duncan Robinson,0
3405,1944,Eddie Robinson,0
3406,77988,Flynn Robinson,0
3407,299,Glenn Robinson,0
3408,77989,Jackie Robinson,0
3409,1554,Jamal Robinson,0
3410,381,James Robinson,0
3411,1629010,Jerome Robinson,0
3412,1629620,Justin Robinson,0
3413,1683,Larry Robinson,0
3414,1629011,Mitchell Robinson,0
3415,101126,Nate Robinson,0
3416,77994,Oliver Robinson,0
3417,716,Rumeal Robinson,0
3418,203080,Thomas Robinson,0
3419,77993,Truck Robinson,0
3420,77996,Wayne Robinson,0
3421,203922,Glenn Robinson III,0
3422,77997,Bill Robinzine,0
3423,77998,Dave Robisch,0
3424,1629676,Isaiah Roby,0
3425,77999,Red Rocha,0
3426,78000,John Roche,0
3427,78001,Gene Rock,0
3428,78002,Jack Rocker,0
3429,78003,Guy Rodgers,0
3430,23,Dennis Rodman,0
3431,200771,Sergio Rodriguez,0
3432,691,Lou Roe,0
3433,435,Carlos Rogers,0
3434,78007,Johnny Rogers,0
3435,78008,Marshall Rogers,0
3436,915,Rodney Rogers,0
3437,964,Roy Rogers,0
3438,78010,Al Roges,0
3439,78011,Ken Rohloff,0
3440,202375,Magnum Rolle,0
3441,78012,Kenny Rollins,0
3442,78013,Phil Rollins,0
3443,78014,Tree Rollins,0
3444,78015,Lorenzo Romar,0
3445,200765,Rajon Rondo,0
3446,399,Sean Rooks,0
3447,201565,Derrick Rose,0
3448,147,Jalen Rose,0
3449,990,Malik Rose,0
3450,78016,Robert Rose,0
3451,78017,Alexander Rosenberg,0
3452,78018,Lennie Rosenbluth,0
3453,78019,Hank Rosenstein,0
3454,78020,Dick Rosenthal,0
3455,2624,Quinton Ross,0
3456,203082,Terrence Ross,0
3457,78021,Doug Roth,0
3458,78022,Scott Roth,0
3459,78023,Irv Rothenberg,0
3460,78024,Mickey Rottner,0
3461,78025,Dan Roundfield,0
3462,78026,Giff Roux,0
3463,78027,Ron Rowan,0
3464,78028,Curtis Rowe,0
3465,78029,Jim Rowinski,0
3466,78030,Derrick Rowland,0
3467,78031,Brian Rowsom,0
3468,200750,Brandon Roy,0
3469,140,Donald Royal,0
3470,78033,Bob Royer,0
3471,32,Clifford Rozier,0
3472,1626179,Terry Rozier,0
3473,201937,Ricky Rubio,0
3474,2462,Guy Rucker,0
3475,78035,Delaney Rudd,0
3476,78036,John Rudd,0
3477,204014,Damjan Rudez,0
3478,78037,John Rudometkin,0
